term_str,PC0,PC1,PC2,PC3,PC4
simpleton,-1.152494373660365e-05,-1.9819246287744665e-05,-2.8446480001631444e-05,-2.157864915206456e-05,-2.828283856885151e-05
simply,0.00018971055926263994,3.3786035551763876e-05,-6.333929156365272e-06,-1.083492344280235e-05,1.2604908287758642e-06
simultaneously,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
sin,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
since,-1.7623886946738643e-05,1.6760146425990513e-05,-1.3318123256446622e-06,1.1401010578634634e-05,2.995404686161343e-06
sing,-3.782440168220499e-05,-6.857287246333477e-05,-0.00010728357982161301,-4.031122187773627e-05,-0.0001432051500352183
singing,-2.1731306772034458e-05,-3.772819336608688e-05,-5.7936151556728324e-05,-8.019385041713199e-05,-9.471641382016263e-05
single,4.389476854579373e-05,-8.42380595232922e-06,-2.598705694155783e-05,-2.4811270173219676e-05,-5.507391829684705e-06
sink,0.00023278859475119685,2.445695032384543e-05,-4.078885200593798e-05,-2.3959766137971825e-05,-3.809124637346212e-05
sinking,-1.2714821959218454e-05,-2.5140020787708286e-05,6.866132527316477e-05,6.822313971277324e-06,-2.2998278754488387e-05
sip,-1.0310919426322938e-05,-2.2826063759448474e-05,0.00010879576173084651,1.4648052819501154e-05,-3.167533546792437e-05
sir,-6.871652629167404e-05,-0.00012726896625285262,-2.1927280089282966e-05,8.476360906703138e-05,0.0001034662296944866
sire,-2.622125992617345e-05,-4.7955200940073226e-05,-7.569141853643049e-05,-0.00011782619693977263,-0.00020461718048269366
siren,-1.0310919426322938e-05,-2.2826063759448474e-05,0.00010879576173084651,1.4648052819501154e-05,-3.167533546792437e-05
sirens,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
sirius,-7.701796971080249e-06,-1.3302071444386432e-05,-2.118298283289607e-05,-1.3966243667950595e-05,-3.9096045353798374e-05
sis,-0.0008178348924584959,0.002424264857183205,0.0002118631447467753,5.268127858315909e-05,-7.222849668667319e-06
sissy,-8.230984194477592e-06,-1.4753919463583698e-05,-1.9287476532327646e-05,-2.3930846652193635e-05,8.714814004111074e-06
sister,-1.5062748403459735e-05,0.00019462285766613,5.240990542128049e-05,-4.19960778175998e-05,0.00011267974787764674
sisters,-3.074304914599671e-05,-5.1916701448180636e-05,-6.113700287678499e-05,-4.849589077539312e-05,5.7472450857512875e-06
sit,1.0821625737053104e-06,2.795857800892294e-06,-4.872458080841314e-06,-1.0583584388451238e-05,7.148305557973163e-06
site,-1.6671920362235724e-05,-2.9413779543427596e-05,-3.745913907767184e-05,-4.244253533430639e-05,1.3699291083239977e-05
sites,-1.363736035078447e-05,-2.3974374855176326e-05,-3.034832418313286e-05,-3.3619824881327826e-05,1.048635500424058e-05
sitting,-1.270578511822935e-05,-2.3516613845255743e-05,-1.1035450585466252e-05,-3.799647728448144e-05,2.1567168548607385e-05
situation,-3.225425528335101e-05,-5.697592458429432e-05,-7.450112153640732e-05,-7.81105816449693e-05,1.9892216568999962e-05
situations,-7.195006337380369e-06,-1.2793840901311246e-05,-1.6387899107835544e-05,-1.6466445877440998e-05,1.1400043788932677e-06
six,-1.3058089723877226e-05,-2.4615795635010994e-05,3.382141778789998e-05,-5.892049767581072e-06,-1.2192016897742236e-05
sixth,-1.923196004181298e-05,-3.534425187464883e-05,8.358061018022854e-06,-3.982954379011919e-05,0.00013474482436851573
sixty,-1.0310919426322938e-05,-2.2826063759448474e-05,0.00010879576173084651,1.4648052819501154e-05,-3.167533546792437e-05
sizable,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
size,-9.260811473136898e-06,-1.6652504432408217e-05,-3.465533999120868e-05,0.00014786839378884208,5.6998877024992504e-06
skd,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
skier,-1.2297219658398232e-05,-2.0766680579271475e-05,-2.445480115071309e-05,-1.9398356310156513e-05,2.2988980343004523e-06
skies,-8.230984194477592e-06,-1.4753919463583698e-05,-1.9287476532327646e-05,-2.3930846652193635e-05,8.714814004111074e-06
skiing,-2.459443931679762e-05,-4.153336115854492e-05,-4.890960230142851e-05,-3.879671262031485e-05,4.59779606860112e-06
skill,-6.758156667650127e-06,-1.173561085338378e-05,-1.2816040009493688e-05,-1.0806638821821616e-05,2.4031576469201507e-08
skilled,-1.5515898989242575e-05,-2.750271332743828e-05,-3.494206753443784e-05,-3.175391672637601e-05,-3.005859021316717e-06
skills,-5.350139726411239e-05,-9.590047651330852e-05,-0.0001253685974601487,-0.00015555050323928175,5.664629102673011e-05
skin,-2.686615565461641e-05,-4.5681102907206037e-05,-6.600040067916315e-05,-5.367521695744278e-05,-5.2533146591359636e-05
skins,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
skip,-6.980035926931669e-05,0.00012868036844873143,-2.0437444833980368e-05,-2.6213649343973805e-05,4.758794371417539e-06
skipping,-1.2297219658398232e-05,-2.0766680579271475e-05,-2.445480115071309e-05,-1.9398356310156513e-05,2.2988980343004523e-06
skips,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
skirmish,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
skirt,-8.740419975390173e-06,-1.5985066980022623e-05,-2.5230472845474032e-05,-3.9275398979919814e-05,-6.820572682755698e-05
skirtpeeping,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
skirts,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
skull,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
sky,-7.398215482706019e-05,-0.00013108065351176697,-0.0002483588000909482,0.0008358463549752465,3.5358030416576525e-06
slack,-7.701796971080249e-06,-1.3302071444386432e-05,-2.118298283289607e-05,-1.3966243667950595e-05,-3.9096045353798374e-05
slams,-6.758156667650127e-06,-1.173561085338378e-05,-1.2816040009493688e-05,-1.0806638821821616e-05,2.4031576469201507e-08
slated,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
slats,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
slaughter,-1.191514018182793e-05,-2.0889767099754912e-05,-2.7048827549566948e-05,-2.8926053795665975e-05,6.970520808976466e-06
slave,-1.3698831553743693e-05,-2.877860421164756e-05,9.807089796909202e-05,-2.7928007655948944e-06,5.9295866476501694e-05
sleeking,-8.267534381846718e-06,-1.620368610732571e-05,2.4208694940974476e-05,-1.8435669289962392e-05,0.00011209281574915771
sleep,-5.037021163804848e-06,4.471579786485516e-05,-2.5568724269174172e-05,1.3662400003182739e-06,5.911651765965328e-06
sleeping,-5.852212367089543e-05,9.995771117274421e-05,-9.421576461497906e-06,-3.787642527341005e-05,-1.6665582188295024e-05
sleepy,0.00013177448231584205,0.00024771311487004684,2.9055317430185417e-05,7.784526408463515e-06,-1.0263551014451536e-06
slender,-8.740419975390173e-06,-1.5985066980022623e-05,-2.5230472845474032e-05,-3.9275398979919814e-05,-6.820572682755698e-05
slept,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
slice,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
sliced,-8.267534381846718e-06,-1.620368610732571e-05,2.4208694940974476e-05,-1.8435669289962392e-05,0.00011209281574915771
slices,-1.3448781392121386e-05,-2.6841766449557246e-05,6.739340773772706e-05,-4.798843324577567e-07,-2.2811174684146348e-05
slide,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
slip,-1.6534167677124824e-05,-2.7770432818769577e-05,-3.814697683620939e-05,-2.0759101039291848e-05,-2.2240650723038967e-05
slipped,-1.4913380791797607e-05,-2.5323279304116776e-05,-3.08589567595462e-05,-2.5584019934524444e-05,2.239742185474052e-06
slob,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
slouch,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
slow,-1.9413233933457073e-05,-3.570849074895375e-05,-9.474369725966124e-07,1.631130144703561e-05,1.0341580544383045e-05
slowly,-1.7198692064929565e-05,-3.1968936737352565e-05,2.2203045802896514e-05,-1.207959601458129e-05,-3.603413271717137e-05
slowpoke,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
sludge,-8.267534381846718e-06,-1.620368610732571e-05,2.4208694940974476e-05,-1.8435669289962392e-05,0.00011209281574915771
slug,-3.307013752738858e-05,-6.481474442930618e-05,9.683477976390271e-05,-7.374267715985326e-05,0.0004483712629966536
slumps,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
sly,-1.2346476291717726e-05,-2.213087919537796e-05,-2.8931214798494673e-05,-3.589626997829423e-05,1.3072221006167883e-05
small,-2.7046995611023452e-05,-4.695110956213176e-05,-6.389019563784475e-05,9.198100658101419e-05,1.636467137589105e-05
smaller,-1.3227806958799948e-05,-2.2666757793921942e-05,-2.7308843212350594e-05,-2.1947122469274097e-05,-3.778381656112061e-07
smallest,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
smart,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
smash,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
smashed,-1.1355452663310836e-05,-2.0148277114373645e-05,-2.5664983321135282e-05,-2.4110181301907347e-05,-9.329273212114288e-07
smell,-2.7767392674428106e-05,-5.176631451740924e-05,2.7487009227051902e-05,-5.5019198795375916e-05,0.0001225947485661037
smells,8.924560359057218e-05,-4.6421576550795385e-06,3.823694222184998e-05,-2.3398007625416027e-05,4.553169710178603e-06
smelly,-8.267534381846718e-06,-1.620368610732571e-05,2.4208694940974476e-05,-1.8435669289962392e-05,0.00011209281574915771
smile,-2.0686654439991922e-05,-3.597752027832141e-05,-2.381730301012111e-05,-3.1396237917228333e-05,5.404438964715432e-05
smiling,-1.177499389822597e-05,-2.1756084049834986e-05,2.2310102297335297e-06,-2.38915655852017e-05,5.382420259179655e-05
smoke,-2.587641011882416e-05,-4.513924335721182e-05,-6.538002299718541e-05,4.741992127228806e-05,1.338568749677259e-06
smoking,-1.0310919426322938e-05,-2.2826063759448474e-05,0.00010879576173084651,1.4648052819501154e-05,-3.167533546792437e-05
smooth,-1.5856829111035153e-05,-2.7153865628235018e-05,-3.4792675586483276e-05,-3.059775080032518e-05,1.4773128298172499e-06
smoothly,-1.8186310801000945e-05,-3.189530901500541e-05,-5.679169553823224e-05,8.843479638880256e-05,-5.345215959199085e-05
smother,-8.267534381846718e-06,-1.620368610732571e-05,2.4208694940974476e-05,-1.8435669289962392e-05,0.00011209281574915771
smothered,-1.0310919426322938e-05,-2.2826063759448474e-05,0.00010879576173084651,1.4648052819501154e-05,-3.167533546792437e-05
smugglers,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
snack,-1.191514018182793e-05,-2.0889767099754912e-05,-2.7048827549566948e-05,-2.8926053795665975e-05,6.970520808976466e-06
snake,-8.230984194477592e-06,-1.4753919463583698e-05,-1.9287476532327646e-05,-2.3930846652193635e-05,8.714814004111074e-06
snakes,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
snapped,-1.3522719001416475e-05,-2.6960465814375187e-05,4.314877315948351e-05,-2.1359577777059452e-05,-5.575814494009582e-05
snare,-7.701796971080249e-06,-1.3302071444386432e-05,-2.118298283289607e-05,-1.3966243667950595e-05,-3.9096045353798374e-05
sneaked,-9.260811473136898e-06,-1.6652504432408217e-05,-3.465533999120868e-05,0.00014786839378884208,5.6998877024992504e-06
sneaky,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
sniff,-7.701796971080249e-06,-1.3302071444386432e-05,-2.118298283289607e-05,-1.3966243667950595e-05,-3.9096045353798374e-05
snob,-2.0274470002952776e-05,-3.520683256015552e-05,-3.844812002848561e-05,-3.241991646546873e-05,7.209472940754867e-08
snow,-2.704916137508605e-05,-4.6791428355218144e-05,-6.339363915626026e-05,-7.52106457360924e-05,2.514425143268422e-05
snuck,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
snuggles,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
so,-0.0,0.0,0.0,0.0,0.0
soak,-4.1337671909236976e-05,-8.101843053663513e-05,0.00012104347470488221,-9.217834644981954e-05,0.0005604640787458344
soaking,-1.5812280081295525e-05,-2.7317473961988756e-05,-3.172702388046102e-05,-2.7217193209628513e-05,5.800880391472782e-07
socks,-8.267534381846718e-06,-1.620368610732571e-05,2.4208694940974476e-05,-1.8435669289962392e-05,0.00011209281574915771
sodom,-9.260811473136898e-06,-1.6652504432408217e-05,-3.465533999120868e-05,0.00014786839378884208,5.6998877024992504e-06
soft,-1.136214396208465e-05,-1.993489267646031e-05,-3.45690105554855e-05,0.00010187913539109443,5.050361614920078e-06
soil,-2.0071330744477936e-05,-3.486427038171368e-05,-5.396866161794805e-05,-3.9716759240020996e-05,-8.326952558050562e-05
sokai,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
sold,-1.590594028683501e-05,-2.8460270067644045e-05,-4.446016741975325e-05,5.93082592956539e-05,9.316474499395059e-06
soldier,-2.1396322580566046e-05,-3.6454905453058844e-05,-6.136767704016682e-05,5.237471048350583e-05,-3.7670231319681986e-05
soldiers,-3.155749561708881e-05,-5.338815448367489e-05,-8.320587875359058e-05,-6.34664480676348e-05,-0.00010944331392064056
solemn,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
solid,-2.1033941947486136e-05,-3.805059119641771e-05,1.4971835152696976e-05,-4.946148166394822e-05,0.0001711700145819524
soloed,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
solution,-1.7945481340734993e-05,-3.047321429046919e-05,-4.2061194472649704e-05,-4.874251437716461e-05,1.5505443195689e-05
solve,-8.713483589125439e-06,-1.5247693252736297e-05,-2.2730097135671893e-05,-1.9120726715322566e-05,-2.5614551140834125e-05
some,-0.0,0.0,0.0,0.0,0.0
somebody,-2.2301593707346244e-05,-3.834193389166941e-05,-5.289533624595642e-05,-4.2069275825520085e-05,-2.9590989037912983e-05
someday,-1.6671628110145394e-05,-2.8599185913501708e-05,-1.755296939250316e-05,-3.2915195026778885e-05,5.75682868147241e-05
somehow,-4.0694603251135345e-05,-7.454517735180226e-05,-2.9844077808206524e-05,9.521737136554372e-05,-0.0001063091625976778
someone,1.8148399046272028e-06,3.4922246191457357e-06,1.0100272516412331e-05,-1.2921106009338273e-05,-3.992140829752491e-06
someplace,0.00014535513321321366,1.728785300269777e-05,9.116723486015487e-06,-1.93383644913061e-05,6.642758022784425e-05
something,-0.0,0.0,0.0,0.0,0.0
sometime,-1.3398548698361684e-05,-2.4233452436886614e-05,-3.504411741284501e-06,-2.5999149199570816e-05,6.587492402296773e-05
sometimes,-2.3427212644551494e-05,-4.4611245069962726e-05,4.424314581103788e-05,-3.3518233612479404e-05,-2.760702047488365e-05
somewhere,-9.924889146488067e-05,9.834992656224033e-05,-2.6686298763462346e-05,-0.0001097291460623351,3.2911918883194446e-05
son,6.519377839331832e-05,-1.7728127336140022e-05,4.1561625716105113e-05,-2.1366712801622216e-05,-1.2458310775200404e-05
song,-3.256546387030624e-05,-5.721436966938822e-05,-8.703190826399506e-05,-4.721819179077136e-05,-9.883005560716766e-05
sons,-2.2164645823725512e-05,-3.7206368070255314e-05,-6.0230971731132996e-05,9.709552515555356e-05,5.275448589588892e-06
soon,-0.0,0.0,0.0,0.0,0.0
sooner,-1.8793480097689066e-05,-3.3685625716833165e-05,1.0241543114176532e-05,-2.3652386496863024e-05,-9.165611596730934e-06
soot,-9.748378918242294e-05,0.00013887578031067906,0.00010660894994185775,-6.365168380781841e-05,0.00041266669666246156
soothe,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
sophia,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
sophie,-0.0007423861986953009,-0.0016434765906804011,0.007833294844621468,0.0010546598030041513,-0.002280624153690707
sorcerer,0.00019117515866231622,3.226754840632343e-05,9.191843534090803e-05,1.426921215926434e-05,-2.379042604084457e-05
sorceress,-1.0310919426322938e-05,-2.2826063759448474e-05,0.00010879576173084651,1.4648052819501154e-05,-3.167533546792437e-05
sorcery,-2.0621838852645876e-05,-4.565212751889695e-05,0.00021759152346169302,2.929610563900231e-05,-6.335067093584874e-05
sorrow,-1.2891035063280622e-05,-2.291721358797088e-05,-3.4436051965016336e-05,-3.712872385777854e-05,-6.427415289267114e-05
sorrowful,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
sorry,-0.0,0.0,0.0,0.0,0.0
sort,-1.9882329343431406e-05,-3.506465001935177e-05,-4.9878466498498284e-05,6.159436282086555e-05,7.313955613257391e-08
sorts,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
souchan,0.0032350085232084607,0.0007990505378216203,0.00019037617087462613,5.644746318315482e-05,-7.072935756371069e-06
soul,-1.7569021155560635e-05,-3.4137324965031516e-05,6.132077937825676e-05,-5.135811762652894e-06,-2.3320383946960255e-05
